duration,src_bytes,dst_bytes,count,srv_count,protocol,flag,attack
0.0475,329,203,70,31,0,0,0
0.3837,36,3229,55,3,0,0,0
0.0426,180,2,67,21,1,3,0
0.6058,248,640,11,26,0,2,0
1.4294,277,2361,19,14,1,1,0
0.8628,20336,386,35,19,0,0,1
1.1443,208,658,1,34,0,1,1
0.0772,836,374,39,33,2,1,0
0.1776,23772,211,3,6,1,0,0
0.3723,329,438,25,26,0,0,0
0.1931,78,619,4,17,0,0,0
0.0268,198,663,7,27,1,0,0
1.1796,749,78,56,29,1,0,0
0.2716,59,23442,26,8,0,0,0
0.3935,2146,0,58,9,0,2,0
1.7513,255061,3,38,5,1,0,1
0.6524,87,34517,35,19,0,0,0
1.2412,1767,173,67,2,1,1,0
0.4185,30,34,54,25,1,0,0
0.5682,4377,7347,30,27,2,0,0
0.4326,122,843,67,8,0,2,0
0.7802,715,14,258,7,0,2,1
0.6617,61,423,75,31,1,3,0
0.6957,177,3700,62,11,0,0,0
0.1828,5753,113,76,32,1,2,1
0.0865,310,109,38,33,1,0,0
0.6374,1477,5458,32,9,2,0,0
0.2016,583,10496,1,34,0,2,0
0.067,17868,757419,63,20,1,0,0
0.684,86,28,4,14,2,0,0
0.6545,9161,14711,28,31,1,3,0
0.6247,3845,83,84,67,0,0,1
0.5339,9,166,61,28,0,0,0
0.747,1434,447,76,6,0,0,0
0.1634,314251,7,264,17,1,1,1
0.1711,27,2,48,9,1,0,0
0.0738,556,375,16,8,1,0,1
0.491,2275,779,23,18,0,0,0
1.0853,197,683,18,10,0,0,0
0.1195,38707,2951,39,29,1,0,0
0.2483,380,244,21,24,1,1,0
0.1027,29055,3,243,52,1,3,1
0.4319,128711,597,31,66,0,1,1
0.1534,320,1422,43,7,0,0,0
0.4105,4020,591,50,7,0,2,0
0.9778,1402,313,33,17,0,0,0
0.2601,7938,8,177,7,1,1,1
0.4643,21,7515,54,3,1,0,0
0.0593,1967538,67,217,6,0,1,1
0.0328,17,10,48,11,0,0,0
0.5876,20163,1492,4,22,0,0,1
0.0029,45000,157,175,35,1,1,1
1.9814,49,53,64,28,0,3,1
0.2301,185,938,73,20,0,0,0
0.5587,170,1325,65,3,0,3,0
0.1765,19391,627,264,37,1,1,1
1.1102,246,1232,67,18,0,0,0
0.8365,864,13,58,26,0,0,0
0.2944,23084,3551,17,22,0,0,0
0.7017,184,543,75,26,0,2,0
1.018,630,295,99,68,1,1,1
0.1339,74,46,45,30,0,1,1
0.0726,10389,1,265,19,1,1,1
0.8192,45,81,78,20,1,3,0
0.3984,16,649,44,7,0,0,0
0.0643,21857,46,23,9,0,0,0
0.6458,416,30796,40,3,1,2,0
0.1063,1388,20604,24,31,1,0,0
0.2347,75,4,185,48,0,1,1
0.2389,2170,64,21,3,1,2,1
0.6463,5993,39,57,9,1,0,0
0.0964,27232,43,232,25,1,1,1
1.103,21554,11,44,15,1,0,1
0.0321,313,182,4,5,0,0,0
0.158,586,3358,49,15,0,1,0
0.3001,1076,662,60,13,2,0,0
0.0677,1111,931,34,34,1,0,0
0.0997,36843,184,41,15,0,0,0
0.6562,16,4007,76,31,1,2,0
1.0933,121273,38048,9,33,1,0,0
0.5348,156874,113,45,32,0,1,0
0.2439,1528,205,74,11,1,0,0
0.2712,988,9,262,22,1,0,1
0.321,475,13999,64,1,0,2,0
0.3035,1915,10,53,6,0,3,1
0.1943,14471,21974,18,21,0,2,0
1.234,18,3906,46,10,0,1,0
0.0169,310,324,30,16,1,2,0
0.153,21360,77,215,67,0,1,1
0.0479,1760,731,37,18,1,0,0
0.1054,56,130,15,22,0,3,0
0.6366,556,652,41,5,1,1,1
0.2268,3130,2122,100,37,1,2,1
0.1764,1093,606,210,29,0,1,1
0.2315,52,5636,146,40,1,1,1
0.0598,339352,212,187,56,0,0,1
0.0484,963,1,285,10,0,2,1
0.0551,22798,9,140,29,2,1,1
0.0172,2838,7937,21,4,0,2,0
0.3502,3554,1040,54,25,1,1,0
0.0285,443,24,188,19,2,0,1
0.1191,13762,154,49,31,0,0,0
0.7746,106,2701,5,30,0,2,0
0.1748,231,1435,61,21,1,1,1
0.4536,1339,20,35,69,0,0,1
0.1772,647,6,34,46,0,2,1
0.5221,141,800,77,17,1,0,0
0.0054,318,4975,79,19,0,3,0
0.7709,1081,874,60,16,0,2,0
0.3217,61,198,71,33,0,0,0
0.1399,1165,69,11,29,0,1,0
0.2969,1023,305,15,1,1,0,0
0.0146,2726,2331,15,28,0,2,1
0.7263,70,360,19,18,0,0,0
1.3223,3774,148,16,12,0,0,0
0.1753,196,201,33,29,1,0,0
0.2045,6878,6,212,14,1,0,1
0.4238,1190,23612,13,8,0,2,0
0.1871,321,668,25,13,0,0,0
1.2375,55,345,71,26,0,0,0
0.3286,44,345,121,31,1,1,1
1.2409,1226,457,8,20,0,0,0
0.7607,18,123656,29,13,1,0,0
0.1041,886,18056,75,5,0,2,0
0.3133,71,25,52,14,0,0,0
0.8436,1365,2777,42,23,2,0,0
1.0011,639,1836,52,31,0,0,0
0.0901,450,100,18,21,0,0,0
0.0535,63,6051,71,28,1,0,0
0.2075,9912,163,155,33,1,0,1
0.3238,32,617,40,18,0,0,0
0.1205,82,86218,74,17,0,3,0
0.5404,4233,41,196,8,2,0,1
0.4976,96409,0,48,14,0,2,0
0.1706,5402,775,47,13,1,0,1
0.7309,49,701,61,2,0,2,0
0.89,18192,18,97,19,1,1,1
0.6432,37,195,9,34,0,1,0
0.2742,425,57,26,11,1,0,0
0.2586,1157,307,36,20,2,0,0
0.148,10,44,19,22,0,0,0
0.6113,93,121,42,5,0,0,0
0.1725,592,86,264,43,0,0,1
0.9097,4760,1217,20,28,1,0,0
1.1139,1425,54,26,10,2,0,0
0.2113,13773,2,155,23,1,1,1
0.309,1456,36,13,2,0,1,0
0.212,22486,27,89,56,1,1,1
0.0938,233,14422,2,25,1,0,0
0.2181,228,31,46,26,0,0,0
0.1889,446,58,193,29,1,0,1
0.7166,367,3074,1,8,2,3,0
0.5217,359,10,71,14,0,1,0
0.2026,1680,49,42,9,0,2,0
0.5813,14,180,78,28,1,2,0
0.3069,3601,586,34,27,0,0,0
0.1788,110786,203,216,42,0,1,1
0.4575,2769,11,78,34,1,0,0
0.6691,15908,4835,35,12,0,2,0
0.1556,209,70,48,26,0,3,0
0.0162,184,54,251,10,0,1,1
0.0726,5045,10091,166,59,0,1,1
0.3119,746,1822,79,1,0,0,0
0.0452,1488,30108,114,44,0,2,1
0.8381,7625,41869,19,30,0,0,0
0.3572,7220,139,61,48,1,0,1
0.9839,365,36,78,14,1,0,0
0.36,14350,104,180,26,2,0,1
0.8376,1418,2987,78,5,0,0,0
0.1517,35,12584,31,18,2,0,0
0.2499,250,791,65,24,0,0,0
0.1003,361,27,121,33,0,3,1
0.2068,5219,140,241,58,1,2,1
0.4152,0,2545,45,32,1,3,1
0.0783,1765,559,65,18,1,1,1
1.1364,93,2141,11,8,1,2,0
0.2965,383367,3430,73,6,1,0,0
0.027,94,25,63,27,0,0,0
1.1246,533,1170,25,25,0,0,0
0.0946,31289,7,136,12,1,0,1
0.0073,239,56,39,13,0,3,0
0.0584,4113,198,107,35,0,0,1
0.2818,412,55,40,25,1,0,0
0.0831,13413,181,79,18,1,0,0
0.3836,90,661,60,33,2,0,0
2.352,94,22,51,25,0,0,0
0.0082,18,13,74,30,2,0,0
0.1345,107,4,190,10,0,1,1
0.0431,3567,2887,75,12,1,0,0
0.2876,500,18,145,53,1,2,1
0.2491,914,39,169,61,1,0,1
0.191,108,237,36,8,0,0,0
0.0562,245,15357,72,10,0,0,0
0.4795,69,216,68,16,1,0,0
0.2169,158,72,87,56,1,3,1
0.3852,8996,77,79,6,1,0,0
1.0943,96,989,40,32,0,0,0
1.108,369,720,62,34,0,0,0
0.3774,2699,196,28,28,1,2,1
0.0119,94,324,45,4,1,0,0
0.5996,21208,3,118,44,0,0,1
0.395,153,1007,50,1,1,3,0
1.0493,115,17485,29,19,0,0,0
0.5132,190,569,28,30,0,2,0
0.1439,1628,31,49,4,0,3,0
0.2083,2374,2,48,26,1,1,1
0.5193,19027,33,85,42,1,2,1
0.2083,15558,4,200,46,1,3,1
0.4681,1531,1790,1,1,0,0,0
0.5251,2072,984,18,17,1,0,0
0.8707,2948,3,61,9,0,0,0
0.581,192,1595,52,20,0,0,0
0.4332,35,406,6,28,1,0,0
0.1943,505,97,24,1,1,0,0
0.1463,34,1,258,60,1,1,1
0.8105,39,140,38,21,0,1,0
0.0638,300,202,35,23,1,1,0
0.0635,9407,48,44,9,0,0,0
0.1391,526,725,77,15,0,1,0
0.3427,114,1840,75,3,0,2,0
0.2448,39,874,158,44,0,2,1
0.111,405,360,17,6,0,1,0
0.1472,4937,11,267,42,1,2,1
1.0361,784,251,55,9,1,0,0
0.0972,40389,406,43,32,0,0,0
0.0259,12641,151,40,27,0,0,0
0.2889,19,11,55,24,0,3,0
1.0492,12640,71180,57,21,0,0,0
0.8028,37,90,53,1,0,0,0
0.1824,2807,335,174,67,1,0,1
0.3709,2067,5470,47,15,0,0,0
0.574,53,545,57,30,1,0,0
0.2536,50,4936,53,24,1,0,0
0.9541,5089,45,63,30,0,0,0
0.0101,3968,281,1,7,1,0,0
0.3056,587,91,67,17,1,2,0
0.3368,216,2488,31,16,1,0,0
0.6152,2177,3,119,18,2,1,1
0.3765,226,6760,9,31,1,1,1
0.0682,1820,2100,57,11,0,0,0
0.2336,1192,343,76,5,1,0,0
0.5473,14512,7,200,8,1,1,1
0.0572,981,62,280,44,1,0,1
0.2787,6017,356,48,49,1,0,1
0.5494,191,9,41,59,1,1,1
0.3112,1491568,4,185,60,1,1,1
0.6312,157,9,250,45,0,0,1
0.3295,946,508,11,11,0,0,0
0.3002,1036,3086,60,27,0,0,0
0.0981,74685,581,75,32,0,0,1
0.3957,323,3346,12,25,0,0,0
1.2885,504,4763,43,6,0,0,0
0.2489,62,17,69,21,0,1,0
0.0879,75,60,37,23,0,2,1
0.2177,1973,2499,79,28,1,0,0
0.599,3638,356,73,66,0,1,1
0.2243,42822,136,26,6,1,3,0
0.0204,2219,13,69,67,0,2,1
2.0349,1091,98,45,16,0,0,0
0.1944,3,14701,66,20,0,0,0
0.0375,1018,545,11,27,1,1,0
0.4422,832,12770,47,12,0,0,0
0.9393,231,8492,42,26,0,0,0
0.2664,2755,612,149,7,1,3,1
0.2285,63,54,28,17,1,2,0
0.0615,1102,36,290,45,0,2,1
0.4539,168,58,24,31,0,1,0
0.0958,40,267,67,17,0,0,0
2.1514,459,100399,66,23,0,0,0
0.0582,34533,559,42,5,0,2,0
0.1659,21552,151,45,26,0,0,0
0.0139,7133,80,187,65,1,1,1
0.0797,288,141,15,16,0,0,0
0.1103,2817,219,38,4,0,0,0
0.0925,12,2024,19,12,0,0,0
0.3539,124,54,190,54,0,3,1
0.182,608,160,72,8,1,3,0
1.0704,684,9372,2,2,0,2,0
0.4522,257,200,30,5,0,0,0
0.3589,3094,1145,20,29,2,0,0
0.2188,9571,7831,58,9,1,0,0
0.4523,2321,206,66,20,0,0,0
0.0556,91,6813,33,6,1,0,1
0.0674,23988,163,113,24,0,0,1
0.469,194,4,62,58,0,1,1
0.2865,532,1866,48,5,0,2,0
0.1106,427,1,144,58,1,2,1
0.0556,12008,148,166,64,1,1,1
0.0156,516,454,70,5,1,0,0
0.2516,530,12530,73,34,0,0,0
0.1154,8458,0,60,40,1,3,1
0.2458,213,4044,20,32,0,0,0
0.0863,76616,8,201,33,1,3,1
0.9658,69,388,9,19,0,2,0
0.0582,546,227,21,18,1,1,0
1.0217,1911,1305,62,8,1,0,0
0.6299,685,5453,17,10,0,1,0
0.2951,16285,16,215,58,0,2,1
0.2817,5559,28,85,34,1,2,1
0.8883,150,209,36,31,0,1,0
0.162,30,15502,68,1,0,2,0
0.3194,77350,66,186,21,1,2,1
0.0426,49,55,22,30,1,0,0
0.1888,360,34312,53,17,0,1,0
0.7746,1075,13,108,27,1,0,1
0.3661,19151,0,235,10,1,1,1
0.4079,1173,86,49,34,0,1,0
0.9926,10,34,26,20,2,2,0
0.1325,6207,63,233,28,0,0,1
0.6994,20503,18350,75,9,0,0,0
0.9363,6162,102,79,4,1,2,0
0.1373,282,2713,51,11,1,2,0
1.4376,2695,0,124,42,0,1,1
0.0271,763,8007,12,22,1,1,0
0.3279,29,17,232,34,2,1,1
0.1926,356,222,77,60,0,2,1
0.0558,252,38,299,41,0,3,1
0.7172,2946,398,49,32,0,0,0
0.7398,1534,12,51,33,1,1,0
0.5233,11209,57,73,30,0,0,0
0.2931,248,142,36,11,0,0,0
0.0196,1929,1972,65,3,0,0,0
0.2181,5233,1391,36,15,0,1,1
0.1104,86,176,62,2,1,2,0
0.0439,685,227,136,42,2,1,1
0.2974,1392,32,57,22,1,3,1
0.1479,35,1346,43,19,0,2,0
0.4849,67,562,65,25,0,0,0
0.1805,49,990,11,30,0,0,0
0.443,28,1531,153,20,0,1,1
0.2546,28,742,15,22,0,1,0
0.1666,1524,1,36,24,0,1,1
0.8085,52,507,26,20,2,0,0
0.3,105,11,282,6,1,1,1
0.5512,837,119647,35,24,1,1,0
0.9768,227,107,286,27,2,1,1
0.0399,226,1853,34,13,2,0,0
0.1148,31528,74,41,4,0,2,0
0.0044,1866,252,69,21,1,3,0
0.1865,15462,1,134,69,0,0,1
0.1674,197,0,43,62,1,1,1
0.5074,759,271,43,11,2,2,0
0.7099,1432708,194,195,67,0,0,1
1.3343,41,207,236,23,1,0,1
0.135,8,36,19,29,0,0,0
1.1919,24281,59,29,1,0,1,0
0.3361,39,127,45,5,0,2,0
0.1446,5804,742,197,63,2,3,1
0.1044,6005,378,62,26,0,0,0
0.0946,479,4,24,31,0,0,0
0.0689,1623,1557,57,11,0,1,0
0.2875,15,384,46,55,2,3,1
0.5103,567,59,3,25,0,0,0
0.5127,3270,217,52,10,1,0,0
0.4812,386,10984,30,18,0,0,0
1.1571,103,3319,16,2,0,2,0
0.4336,5,3441,70,10,0,0,0
0.1498,1360,2938,68,27,0,3,0
0.0611,286,8,93,19,0,1,1
0.01,61878,36,288,26,0,1,1
0.5725,407,45,12,34,1,0,0
1.0632,50,1181,79,15,0,0,0
0.082,49,32,64,11,0,2,0
0.7957,74,29186,69,5,1,2,0
0.0406,2202846,3,152,69,0,1,1
0.2136,126158,1155,153,31,0,1,1
1.3731,12273,555,49,26,0,0,0
1.0797,152,6506,68,20,0,0,0
0.0049,358,28971,5,7,1,0,0
0.102,38,971,38,6,1,2,1
0.2917,113,16,196,68,0,3,1
0.2906,84,10612,47,13,2,0,0
1.1391,1796,510,198,22,1,2,1
0.0539,86,8,296,25,2,2,1
0.1866,12372,324,54,11,0,0,0
0.8382,1146,75,55,3,0,0,0
0.0848,16957,510,258,19,2,1,1
0.9239,26,638,168,43,1,1,1
0.3615,8653,453,51,24,0,0,0
0.3278,27182,104,2,20,1,0,0
0.1214,910,16,289,65,1,3,1
0.0551,218,39,13,27,1,3,0
0.8347,296,210,14,7,0,1,0
0.7799,17,4437,42,21,0,0,1
0.6731,3153,32,55,16,1,0,1
0.4291,6385,3585,70,5,1,0,0
0.0018,33,268,33,11,0,0,0
0.0613,73,910,25,3,1,3,0
0.1868,3176,436,4,23,0,3,0
0.3745,4331,155,39,5,1,2,0
0.0005,3923,3833,85,19,0,1,1
1.6181,1989,23741,28,28,0,1,0
0.6151,2055,82,278,8,1,0,1
0.8636,1785,55,48,10,0,0,0
0.8361,632,8,271,24,1,3,1
0.0325,28,10,40,32,1,0,1
0.7126,1082,1237,40,11,0,1,1
0.3924,188835,18770,40,54,0,2,1
0.0515,122,1394,69,3,2,1,0
0.3885,71,13861,24,7,1,0,0
0.1606,6244,842,12,22,0,0,0
0.8422,706,10030,75,9,0,0,0
0.0129,2621,256,5,4,0,0,1
0.1581,2127,3,28,3,0,2,0
0.6595,27,228,53,45,0,0,1
0.6848,189,36,1,6,0,0,0
0.2933,4548,127,1,5,0,0,0
0.0246,46,14,24,26,0,0,0
0.0422,26,9212,25,24,1,0,0
0.329,37125,33646,35,34,1,0,0
0.5398,678,5447,9,22,1,2,0
0.2097,1582,2093,19,23,1,0,0
0.5218,216987,5,266,68,0,2,1
0.3129,121,39,27,22,0,1,1
2.2259,589,13865,74,34,1,3,0
0.2706,39,265,33,34,1,0,0
0.1257,121,8,240,45,1,0,1
0.0755,592,3821,13,12,2,0,0
0.2157,5073,287,5,19,1,0,0
1.1355,66,118,1,25,2,0,0
0.9348,270,398,4,5,1,3,1
0.6095,849,185,7,9,2,0,0
0.1723,8303,13640,51,5,0,0,0
0.473,2380,121,68,24,0,0,0
0.2469,18,17,70,29,2,0,0
0.2219,1016,76,56,11,1,3,0
0.2133,398,682,64,5,1,2,0
0.4512,23479,135,45,62,0,3,1
0.1864,429,11,3,18,1,0,0
0.0549,739,654,57,13,0,2,0
0.3464,1093,187,51,34,1,0,0
0.066,16,1235,2,12,0,0,0
0.2542,51,205,77,15,0,0,0
0.3026,2115,81,136,12,1,0,1
0.0316,13292,41,274,9,0,3,1
0.2915,620,245,61,29,0,2,0
0.3404,19,0,200,8,2,1,1
0.8929,5128,3323,10,26,1,0,0
0.5431,378,4,73,59,1,1,1
0.4652,110,1437,70,21,0,0,0
2.0885,4177,1389,72,18,1,3,0
0.5149,59,4,267,8,0,2,1
0.1719,5153,24,109,21,0,1,1
0.05,2543,4454,41,25,0,1,0
0.4593,41,64,44,6,0,2,0
0.3881,1162,1631,55,11,0,0,0
0.2778,1551,2601,72,30,2,0,0
0.2404,923,3992,56,26,0,3,0
2.317,15,398,58,15,0,1,0
0.2063,1924,113,39,4,0,2,0
0.2152,159,7,250,50,1,0,1
1.0391,330,6154727,70,2,1,1,0
0.023,516,36,267,60,1,1,1
0.2315,37,790,36,20,0,3,0
1.2456,1773,307,28,12,0,0,0
0.5342,60,27,215,25,0,2,1
0.5503,16263,838,58,26,0,2,0
0.098,163,96,12,13,0,2,1
1.0495,31,174,69,5,0,1,0
1.261,293,395,50,15,0,0,0
0.1639,11,86,181,11,0,0,1
0.3973,760,2424,1,32,0,2,0
1.4087,367,11499,12,11,0,3,0
0.5173,11075,42,281,52,0,2,1
0.55,77,24,35,49,1,0,1
0.261,2199,2281,75,6,1,0,0
0.1016,997,89,156,52,0,1,1
0.3513,366,824,19,15,1,2,0
0.493,9,2948,33,1,0,1,0
0.0943,99873,719,268,66,0,2,1
0.0513,139,26,268,15,0,0,1
2.4046,848,823,66,29,0,3,1
0.7148,341,5169,36,16,1,1,0
1.3651,5117,231,8,4,1,0,0
0.4158,71,68342,8,24,0,2,0
0.1139,6271,891,56,6,1,2,0
0.0109,326,8320,63,20,2,0,0
0.2164,73,45,214,49,0,0,1
0.2456,941,11298,20,33,0,3,0
0.2102,2124,349,102,19,0,3,1
0.7082,91,43,83,13,0,1,1
0.3053,173,388,64,25,1,0,0
0.9629,73,1819,67,24,0,0,0
0.1706,792,8,62,23,0,0,0
0.1222,27,341,12,13,0,0,0
0.3616,12,8,70,31,0,0,0
0.0637,1509,8041,77,31,0,0,0
0.1073,82,1136,74,1,0,0,0
1.4517,17,69,77,8,1,0,0
0.696,114,330,7,29,0,1,0
0.2495,37,626,71,24,0,0,0
0.2937,1388,9135,39,17,0,3,0
1.943,183,1834,38,17,1,0,0
0.846,416,58,42,17,0,0,0
0.4781,539,391,76,16,0,1,0
0.7215,6157,330,24,27,1,0,0
0.3029,2299,158,52,22,2,1,0
0.3457,20088,154,69,3,2,2,0
1.3738,488,5012,14,34,0,1,0
0.2069,108,1061,18,33,1,0,0
0.4873,7111,14387,71,7,0,0,0
0.2601,51,1668,40,34,2,2,0
1.7536,24,56,22,14,0,1,0
0.2305,11577,74015,152,55,1,1,1
0.0168,796,1553,8,19,1,0,0
0.5727,153,1346,61,5,1,0,0
0.0746,75,9081,192,24,0,3,1
0.0233,579,271,27,32,0,3,0
0.1082,87,336,72,30,0,1,0
0.3323,27611,2123,19,33,1,3,0
1.9479,2542,610,72,12,1,0,0
0.5445,280,29,59,24,0,0,0
0.2918,3,289,64,34,2,0,0
0.623,1590,87545,68,2,0,0,0
1.5353,11733,108,197,20,1,2,1
1.1547,4270,1,74,7,1,2,0
1.3318,31,3,52,28,0,3,0
0.214,94,2494,195,27,1,2,1
0.2035,2149,14,108,52,0,0,1
0.0674,1586,668,12,6,0,3,0
1.7628,2056,192,50,25,0,0,0
0.0324,2878,5,115,17,1,1,1
0.0602,608,40,15,2,0,0,0
0.4839,223,4860,31,2,0,0,0
0.2972,298,214,56,2,1,1,0
0.0095,132,412,30,14,0,1,0
0.4871,329,60,68,49,0,1,1
0.6427,34,72,51,24,0,1,0
0.9721,58,517,72,19,1,3,0
0.058,28,1238,70,13,0,0,0
0.6706,9,236,31,11,0,0,0
0.1741,89,19,242,36,0,0,1
0.0433,210,326,75,27,0,3,0
0.1801,2548,15444,72,10,0,0,0
0.2267,16860,824,71,8,2,0,0
0.1171,802,498,165,48,2,1,1
1.0596,83,695,77,12,2,0,0
0.024,46,28,63,9,0,0,1
0.7329,1058,4109,10,8,1,3,1
0.6197,4868,21,50,4,2,1,0
0.4706,109,1962,72,15,1,0,0
0.09,1183,5035,33,32,0,0,0
0.0587,3163,179,18,32,1,0,0
0.022,13001,234,211,13,0,0,1
1.1466,3461,6642,62,32,0,0,0
0.0627,7241,370,244,63,0,3,1
0.1079,3187,33,113,58,0,2,1
0.0181,2147,715,108,11,0,2,1
0.4074,2256,192,30,2,0,2,0
0.552,46495,973,64,62,2,2,1
0.0254,22671,722,67,18,1,0,0
0.0586,5,2416,27,16,1,1,0
1.2914,87,6815,56,2,0,0,0
0.4707,1647,67,224,30,0,2,1
0.4608,8649,9,156,29,1,3,1
1.591,80,179,38,2,1,2,0
0.1196,68,518,100,62,0,2,1
1.0712,345,13,56,11,1,0,0
0.0604,67,845,285,65,0,2,1
0.0416,1116,845,68,7,0,0,0
0.0383,20037,184,119,41,2,1,1
0.0266,1098,21,232,37,2,0,1
2.0503,1532,181,35,1,0,0,0
1.0954,2085,678,13,17,0,0,0
0.1229,434,9387,60,30,1,0,0
0.7745,3096,1,115,44,0,0,1
0.8073,216,25,8,29,1,1,0
0.0026,1481,10023,50,4,0,0,0
0.3466,242296,11,247,21,0,0,1
0.0816,1421,46,64,23,2,0,0
0.1335,4100,2861,4,5,0,0,0
0.0147,6,3025,50,2,0,0,0
1.0225,1140,37959,77,25,0,0,0
0.3872,1142,20,245,61,1,0,1
0.8007,1290,3220,57,19,0,0,1
0.2967,345,143,53,24,0,3,1
0.398,523,333,42,23,2,0,0
0.1548,216481,197,159,17,2,3,1
0.1394,2642,11,54,53,0,1,1
0.2182,4693,1070,38,21,1,2,0
0.4056,115,2,59,10,1,0,0
0.3574,365,1317,124,20,1,1,1
0.0033,5826,106,43,64,1,0,1
0.2461,277,32,14,18,0,0,0
1.1033,216737,1481,75,18,0,0,0
0.3981,3189,0,88,67,1,3,1
1.3261,946,1109,15,19,0,2,0
0.5652,287,135,41,30,0,0,0
1.062,2943,1184,38,22,2,0,0
0.9791,437,21,50,8,0,0,0
1.5727,5510,15,66,22,1,0,0
0.0345,99,2199,52,34,0,3,0
1.0799,3398,92,25,31,0,2,0
0.0439,2489,4573,7,34,0,1,0
0.7641,1176,6,276,61,1,2,1
0.1463,3555,1,252,12,1,0,1
0.587,185,363,71,31,0,0,0
0.2559,89,455,67,10,2,3,0
0.0855,298,79,32,29,1,0,1
0.1621,164,20,151,28,0,2,1
0.5697,49,96,254,37,0,1,1
0.08,374,136,250,59,1,0,1
0.1866,4,18,212,50,0,0,1
1.3001,1065,279,35,20,0,0,0
0.0459,36001,22,76,38,0,1,1
0.4983,1148,2,229,65,2,1,1
0.0937,79,4263,9,18,0,3,0
0.3597,2611,534,24,8,0,3,0
0.4734,10507,26644,77,13,0,0,0
0.3269,3848,602,91,66,0,0,1
0.5269,535,237,108,47,0,1,1
0.2689,2898,33,191,65,1,2,1
0.0432,7,2019,44,33,2,0,0
0.6526,578,785,63,11,0,0,0
0.2231,58,183225,11,14,1,1,0
0.9876,67587,10656,76,11,0,3,0
0.0287,19,9,62,15,0,0,0
0.0626,526,295,261,43,1,0,1
0.0111,7648,22740,52,12,1,1,0
0.0872,3374,113,73,5,1,3,1
0.098,297,566,70,21,0,0,1
0.181,26817,4108,25,6,0,1,0
0.3356,5358,250,78,10,1,1,0
0.4899,3408,550,62,10,0,2,0
0.2872,111,1746,30,20,0,0,0
0.2627,12473,207,71,21,0,0,0
0.0282,556,2581,21,19,0,0,0
0.062,172,5,22,22,0,0,0
0.436,3996,1552,17,11,0,0,0
1.0935,2702,666,36,18,1,1,0
0.678,2182,8,43,13,0,2,0
0.3964,2682,2,257,20,0,3,1
0.1467,506,1,103,22,0,0,1
0.554,10,48052,78,15,0,1,0
0.2203,3091,107,40,4,0,0,0
0.2909,17357,90,76,31,1,3,0
0.0024,409,744,197,10,0,1,1
0.1093,252,137,46,3,1,2,0
1.313,375,64,17,5,2,0,0
0.3931,680,47,76,1,0,0,0
0.1519,2914,1,46,6,1,1,1
0.1692,5,431,71,29,0,0,0
0.4045,2521,994,64,9,0,1,0
0.8828,1700,50,59,18,1,0,0
0.5529,43,3162,65,32,0,0,0
0.2186,758,99,101,54,0,1,1
0.0107,652,2288,29,11,0,0,0
0.5879,22,157,49,16,0,1,0
0.429,7,1590,70,33,0,1,0
0.2348,640,869,57,41,1,1,1
0.1897,898,31,64,60,0,0,1
0.8495,635,6947,78,28,1,0,0
0.0886,359,5,12,5,0,0,0
0.9208,17,228,71,29,1,3,0
0.5791,410,122,27,16,1,0,0
0.4463,8,41091,59,15,0,0,0
0.084,12131,583,11,25,1,0,1
0.2145,8614,2380,60,29,1,0,0
0.8394,31,1738,23,21,0,3,0
0.0192,151,353,10,29,1,1,0
0.3958,563,50,133,50,0,2,1
0.9966,293,240,78,8,0,1,1
1.2061,129,9748,61,7,0,0,0
0.257,150,1374,49,17,0,0,0
1.6866,3285,446,28,12,1,3,0
0.2077,413,694,53,9,0,2,1
0.4208,1447,167,60,8,0,3,0
0.2234,878,368,23,7,1,0,0
1.2335,19418,21,64,24,2,0,0
0.1472,14,12,21,32,0,0,0
0.0525,65,16211,28,8,0,0,0
1.142,322,2130,23,19,1,1,0
0.0298,1257,215,284,27,1,0,1
0.4102,71,1192,56,30,2,1,0
0.1456,203,38,12,20,0,1,0
0.0092,49,2774,77,16,1,0,0
0.0701,48,130,15,7,0,1,0
0.1008,52,752,46,11,1,2,0
0.4166,98576,1076,48,18,2,3,1
0.3293,381,794,52,10,0,3,0
0.3617,4983,551,33,36,0,0,1
1.9645,5801,240,1,6,0,0,0
0.0374,6741,46,89,50,0,2,1
0.4946,3600,12,3,4,0,0,0
0.2306,44983,335,44,26,0,3,0
0.3247,1381641,588,142,54,0,1,1
0.1298,1936,7588,31,33,0,0,0
0.0953,695,20334,63,32,0,3,0
0.0384,6529,739,227,35,1,2,1
0.5276,5,828,32,28,0,0,0
1.2954,225,18053,79,20,1,0,0
0.0348,384,4138,76,13,0,3,0
0.7006,255,2603,5,3,2,1,0
0.0458,141,2522,65,34,0,0,0
0.2505,1677,3531,27,21,1,0,0
0.1354,319,191,108,56,0,2,1
0.54,801,180,226,47,1,0,1
0.0791,460,11,149,34,0,1,1
0.8295,210,117566,7,12,1,0,0
0.249,27,94,22,28,1,0,0
0.4784,155990,61,79,41,0,0,1
0.0744,10610,188,236,55,0,2,1
0.7086,169,18773,77,10,1,1,0
0.9374,1304,4,275,62,1,2,1
0.7525,90,512,47,26,1,0,0
0.5342,397,346,66,34,1,2,0
0.8392,1496,800,57,10,1,0,0
0.5331,172,69,58,17,2,0,0
0.5127,14,7245,74,32,0,0,0
0.1533,1735,1021,4,7,0,2,0
