air_temp,process_temp,rotational_speed,torque,tool_wear,failure
301.29,311.34,1314.1,47.21,199.4,0
298.84,308.98,1482.1,66.14,169.8,1
300.51,309.93,1512.3,67.36,215.4,1
301.13,310.23,1453.4,27.28,161.1,0
296.87,306.7,1552.9,33.29,33.9,0
299.84,311.89,1579.3,45.44,20.7,0
303.13,313.58,1198.3,74.02,190.8,1
300.2,311.47,1306.8,30.54,71.0,0
295.8,305.74,1435.0,44.57,135.3,1
299.87,309.7,1578.8,26.29,103.5,0
298.83,308.98,1593.5,53.12,19.5,0
301.89,309.94,1685.7,52.09,127.2,1
301.93,313.54,1607.9,55.94,47.0,0
300.56,309.66,1810.9,42.21,46.0,0
301.28,310.28,1619.6,42.41,84.1,0
299.1,306.46,1715.8,56.27,14.7,0
303.28,313.15,1659.0,50.12,198.4,0
298.67,307.52,1453.8,42.68,21.5,0
301.04,309.78,1349.3,31.05,35.3,0
296.8,308.52,1531.8,31.55,1.1,0
302.29,311.47,1400.7,41.76,64.9,0
298.31,309.34,1498.9,56.57,79.4,0
299.97,310.1,1555.7,38.7,140.1,0
301.57,313.12,1682.2,36.31,97.3,0
300.14,309.78,1555.6,12.02,189.3,0
301.78,312.31,1342.5,60.51,152.3,0
302.1,310.74,1575.2,39.4,110.6,0
299.95,309.85,1299.5,68.68,61.5,0
297.83,308.48,1638.9,33.97,62.6,0
300.07,309.37,1569.7,22.65,201.7,0
302.53,311.4,1441.6,32.33,43.1,0
298.37,309.74,1468.7,36.97,79.1,0
298.24,308.8,1738.2,46.89,108.1,0
300.85,312.33,1543.7,39.57,110.0,1
298.98,309.27,1561.6,41.09,131.5,1
301.98,310.82,1576.9,23.28,217.1,0
302.12,311.59,1523.1,32.67,198.8,0
298.64,307.9,1618.5,52.59,8.3,0
298.29,308.26,1532.6,34.15,1.2,0
299.24,309.36,1507.0,30.76,26.6,0
302.96,311.61,1695.8,16.28,204.4,0
299.08,310.16,1760.0,64.38,103.5,0
301.55,311.87,1527.1,29.43,139.7,0
298.72,308.78,1621.7,50.33,127.0,1
297.35,307.02,1495.2,21.22,204.4,0
299.69,308.36,1406.2,44.17,197.8,0
301.06,311.27,1528.8,31.37,58.2,0
299.67,309.7,1405.0,46.45,5.4,0
303.51,315.74,1288.5,73.13,248.9,1
301.81,312.03,1429.0,24.86,32.9,0
299.15,308.93,1416.7,63.5,45.1,0
298.13,308.48,1435.8,56.23,212.4,0
298.53,308.31,1425.4,41.63,49.0,1
302.77,312.3,1430.3,28.47,14.7,0
298.7,307.73,1534.0,34.26,85.3,0
297.98,307.54,1396.2,46.98,148.4,0
298.43,309.53,1499.5,53.06,208.2,0
302.32,312.58,1460.6,31.77,104.1,0
297.15,307.53,1760.8,41.4,85.5,0
298.24,309.88,1531.8,53.78,107.3,0
301.38,311.12,1574.0,43.22,13.5,0
302.75,312.12,1568.9,49.65,164.4,0
304.85,315.58,1390.6,42.85,72.5,0
300.96,311.03,1420.5,53.66,51.9,0
295.91,306.21,1588.6,36.58,189.8,0
300.54,309.89,1441.1,43.62,97.9,1
299.56,311.1,1388.2,50.7,87.9,0
301.96,311.63,1520.6,25.4,78.9,0
302.13,312.45,1678.5,40.46,119.0,0
300.71,310.57,1467.2,37.12,152.3,0
300.02,310.86,1607.0,30.1,178.4,0
300.7,308.57,1536.9,48.11,76.5,0
302.37,314.15,1485.5,28.6,94.9,0
300.04,311.27,1317.2,45.03,66.7,0
302.67,314.35,1516.9,47.77,29.1,0
301.21,310.97,1529.0,68.3,62.2,0
300.62,309.79,1513.3,30.9,212.6,0
301.98,311.21,1446.3,39.03,170.0,0
300.99,312.43,1319.0,43.31,97.2,0
301.25,312.14,1517.3,43.84,86.5,0
301.55,310.78,1414.1,53.49,60.6,0
298.75,310.18,1512.0,27.88,159.8,0
301.93,312.45,1421.3,49.61,188.5,0
298.26,308.95,1186.7,68.28,229.1,1
303.36,313.08,1206.3,43.13,126.8,0
298.52,309.65,1598.3,50.12,71.4,0
302.11,312.62,1454.8,24.91,150.5,0
298.98,309.38,1792.1,40.11,96.0,0
301.48,311.15,1549.2,44.46,203.0,0
298.45,309.49,1489.6,37.73,7.3,0
299.4,308.02,1428.0,45.54,20.3,0
302.33,313.51,1426.3,50.49,187.3,1
301.3,310.78,1224.4,31.71,204.5,1
298.98,308.98,1629.3,42.76,104.1,0
299.56,310.16,1598.5,46.41,112.6,0
298.23,308.92,1521.2,47.64,201.8,0
296.23,304.93,1404.5,36.99,176.0,0
299.54,309.08,1502.4,25.67,210.8,0
295.77,304.96,1607.1,37.75,28.8,0
296.8,306.56,1486.2,36.12,151.0,0
300.62,312.38,1550.0,40.08,53.0,0
294.7,305.29,1395.2,42.93,138.9,0
294.07,302.73,1566.8,26.7,192.6,0
303.38,311.92,1662.9,36.12,3.1,0
300.61,311.4,1293.0,66.32,93.7,0
296.86,306.94,1637.6,25.18,49.3,0
299.43,307.05,1475.7,34.79,137.9,0
296.5,305.66,1521.6,59.94,78.3,0
299.38,307.78,1381.8,31.57,163.0,0
297.17,306.38,1367.9,54.98,46.7,0
300.32,310.32,1623.0,22.02,57.2,0
301.66,312.78,1564.2,40.17,224.8,1
299.44,309.02,1283.7,61.89,68.7,0
300.84,311.81,1039.7,59.15,221.3,1
300.05,310.03,1313.7,29.66,23.7,0
297.9,307.29,1405.1,49.74,155.3,0
302.32,313.32,1487.9,30.48,24.9,0
299.38,308.22,1284.0,47.17,99.7,0
297.89,310.15,1600.1,38.59,88.2,0
297.22,306.57,1352.7,70.06,131.5,0
299.98,311.78,1391.5,30.81,85.9,0
300.8,311.16,1396.3,57.22,27.7,0
298.27,309.77,1542.4,61.0,41.9,0
298.38,310.38,1467.4,50.95,158.4,0
298.71,308.97,1580.9,49.67,84.6,0
296.09,306.16,1464.8,35.69,86.9,0
301.47,311.95,1638.6,39.37,134.3,0
306.06,316.36,1371.8,48.38,92.9,0
303.12,312.77,1548.4,33.09,16.3,0
300.22,309.58,1473.9,49.64,60.3,0
300.46,310.13,1518.0,16.39,152.4,0
300.09,309.64,1464.8,40.64,25.3,0
296.88,307.22,1675.0,33.98,21.6,0
297.0,307.85,1274.9,45.75,48.7,0
297.01,306.84,1678.5,68.57,78.7,0
299.85,309.9,1607.6,54.8,205.8,0
299.66,308.6,1549.6,50.77,99.1,0
300.67,310.73,1643.7,19.65,170.0,0
300.56,310.73,1535.4,43.8,191.8,0
296.78,307.36,1448.7,41.08,35.3,0
302.19,312.25,1516.4,31.39,213.3,0
299.48,310.54,1476.4,62.3,212.9,0
295.5,306.51,1541.9,42.98,10.3,0
299.56,307.85,1525.9,41.69,135.7,0
304.78,314.16,1375.3,49.58,90.2,0
302.02,311.61,1619.1,54.26,113.8,0
304.85,317.01,1884.0,38.91,21.9,1
300.47,311.1,1644.3,57.99,66.8,0
304.12,314.54,1441.4,58.62,143.0,0
301.82,313.12,1445.5,44.87,88.2,0
301.26,312.64,1390.3,31.12,28.8,0
297.68,306.67,1449.9,27.29,4.0,0
301.8,311.85,1374.1,44.86,139.8,0
303.67,314.02,1598.4,54.68,52.1,0
301.1,312.1,1426.6,61.79,2.9,0
301.12,313.36,1087.6,53.47,238.7,1
300.0,309.87,1566.0,42.27,90.0,1
302.43,314.3,1374.8,45.88,178.5,1
298.83,310.59,1254.4,32.26,29.6,0
299.61,308.86,1536.2,48.75,32.4,0
303.61,313.02,1323.8,46.02,12.8,0
297.04,309.03,1646.2,48.3,33.5,0
300.67,310.46,1300.0,60.63,116.4,0
299.09,309.25,1342.6,42.24,115.5,0
299.98,308.94,1375.2,33.7,190.4,0
303.6,312.52,1479.4,40.73,83.1,0
296.68,305.15,1461.2,66.48,146.7,0
299.47,309.58,1546.1,38.23,42.2,0
299.2,308.08,1485.5,32.17,2.9,0
298.19,308.0,1546.8,31.94,188.5,0
299.62,309.25,1365.0,37.57,135.3,0
301.17,311.67,1535.0,64.39,51.4,0
300.54,310.82,1464.3,53.66,123.8,0
300.37,311.45,1662.1,51.87,195.7,0
302.77,313.47,1371.7,37.02,151.2,0
301.0,311.57,1424.7,36.55,95.3,0
301.37,310.05,1356.4,38.0,192.8,0
299.48,308.45,1494.0,26.53,32.3,0
302.02,312.76,1303.7,37.89,52.0,0
300.7,312.76,1665.0,18.64,218.7,0
301.21,312.26,1474.1,47.25,159.5,0
300.28,310.59,1649.9,29.3,80.2,0
298.89,309.0,1096.4,71.18,192.0,1
298.53,308.93,1659.1,20.89,51.5,0
300.75,310.92,1488.3,29.56,30.1,0
301.8,312.05,1493.0,73.1,208.7,1
299.15,310.6,1601.1,32.0,184.6,0
299.87,310.04,1571.4,40.94,147.6,0
296.76,308.51,1491.3,36.26,213.2,0
299.33,310.72,1535.2,52.27,218.4,0
300.71,311.02,1577.6,22.55,201.2,0
295.56,306.14,1592.4,44.68,161.6,0
301.85,311.81,1357.2,53.49,149.7,0
303.96,313.76,1661.5,20.1,161.8,0
298.52,308.33,1515.3,17.49,218.9,0
300.7,311.44,1590.2,33.81,145.2,0
298.46,309.63,1324.0,50.8,86.1,0
300.79,309.92,1659.3,30.7,24.0,0
300.72,315.88,1283.1,63.76,154.9,1
299.45,310.02,1591.5,29.68,170.6,0
299.56,307.88,1415.0,30.85,191.9,0
298.98,307.27,1323.3,65.36,55.3,0
298.5,307.93,1430.0,44.71,89.1,0
300.02,308.61,1397.1,47.93,86.3,0
298.64,308.29,1591.8,64.5,193.1,0
302.44,311.51,1534.5,26.97,78.4,0
304.13,315.41,1619.4,30.47,70.7,0
300.7,310.56,1435.1,30.22,34.6,0
300.56,309.78,1434.2,24.78,71.5,0
301.08,310.56,1333.2,72.13,64.8,0
297.72,309.53,1405.8,41.64,155.3,0
298.64,308.4,1404.7,62.96,99.2,0
301.67,311.43,1597.6,60.4,9.3,0
298.57,309.13,1454.7,48.55,48.7,0
300.06,311.25,1475.8,29.92,77.8,0
299.92,311.61,1606.9,15.41,173.4,0
298.66,306.98,1687.8,48.54,126.4,0
301.43,310.37,1505.1,41.4,202.2,0
300.14,310.14,1307.5,35.84,52.2,0
302.66,313.42,1669.6,39.64,61.8,0
298.31,306.07,1437.4,40.84,7.2,0
302.26,311.82,1768.2,35.36,203.1,0
302.56,316.4,1301.1,48.09,210.3,1
300.77,311.03,1538.0,48.11,9.3,0
301.96,312.89,1607.1,48.84,172.6,0
302.33,310.8,1521.5,57.63,199.4,1
297.69,308.54,1176.3,33.83,142.3,0
304.1,317.2,1442.1,56.71,182.4,0
299.38,309.8,1429.3,9.02,9.1,0
297.93,306.76,1405.2,36.74,109.7,0
298.83,309.54,1515.7,37.07,203.5,0
302.55,312.74,1423.8,47.98,180.1,0
301.64,313.07,1655.3,43.78,61.9,1
303.89,312.57,1736.8,47.33,145.0,1
297.86,308.7,1357.6,41.26,42.2,0
297.36,306.38,1434.6,69.05,60.1,0
298.47,308.11,1623.9,38.82,34.9,0
299.47,309.54,1439.4,37.3,56.5,0
299.54,308.91,1730.4,20.89,57.4,0
304.92,315.11,1416.5,36.91,45.5,0
302.19,311.82,1655.5,34.11,77.8,0
300.51,309.93,1603.0,21.54,37.6,0
301.46,312.3,1376.2,61.22,216.6,0
298.85,308.89,1515.6,32.92,0.5,0
296.67,304.64,1765.4,31.7,157.3,0
300.88,312.02,1026.4,54.27,211.7,1
300.5,311.26,1495.7,47.44,163.5,0
299.02,311.14,1445.4,57.45,159.6,0
303.21,314.12,1439.9,45.92,7.7,0
302.1,311.08,1289.9,50.85,67.0,0
300.48,310.33,1680.2,29.5,197.3,0
297.57,307.29,1235.7,51.73,126.9,0
300.15,310.24,1670.0,63.99,9.2,0
298.19,306.85,1565.2,43.86,162.9,0
303.98,313.9,1335.7,49.27,134.5,0
301.83,310.39,1715.3,21.98,43.4,0
297.96,309.37,1507.6,37.68,17.6,0
297.08,308.24,1559.7,38.27,7.3,0
298.34,308.95,1812.2,19.06,23.8,0
300.0,308.31,1438.2,41.6,109.2,0
298.53,309.75,1500.7,42.16,70.3,0
299.91,310.87,1346.3,50.07,94.5,0
304.91,315.7,1343.7,42.07,206.2,1
299.32,308.36,1395.7,32.95,95.6,0
297.31,307.14,1538.4,32.45,193.1,0
303.08,315.28,1061.5,56.31,197.0,1
297.83,307.87,1595.6,22.27,179.0,0
302.17,313.02,1430.7,46.01,178.5,0
299.88,309.41,1470.9,50.68,160.9,0
299.44,309.69,1687.0,30.58,1.1,0
301.58,313.73,1527.9,42.04,101.3,0
303.9,313.93,1511.8,34.83,55.3,0
298.32,307.5,1430.7,10.66,66.5,0
303.05,318.87,1087.2,53.96,200.2,1
299.37,311.04,1321.5,47.13,215.5,0
298.54,308.68,1497.0,37.0,211.3,1
299.34,310.24,1434.4,53.75,155.3,0
300.07,308.61,1727.7,44.78,206.5,0
298.35,308.6,1600.7,61.46,84.1,0
300.22,310.77,1464.0,41.57,55.4,0
298.44,305.34,990.3,44.69,183.2,1
299.7,309.44,1546.7,29.04,216.0,1
298.76,309.02,1388.7,46.71,56.9,0
302.04,312.07,1463.3,31.35,69.6,0
297.32,308.66,1333.3,25.98,70.6,0
299.64,310.16,1595.2,45.16,162.8,0
299.44,310.27,1441.7,49.09,19.4,0
302.93,311.05,1644.8,38.19,188.7,0
299.77,310.29,1424.9,24.0,216.0,0
302.33,311.7,1707.4,27.13,58.4,1
295.18,304.86,1509.8,47.99,64.0,0
300.22,309.69,1705.9,62.71,120.2,0
299.15,309.55,1472.0,35.82,49.1,0
299.56,308.9,1195.6,7.2,167.4,0
302.7,314.04,1531.1,23.62,67.8,0
301.56,310.42,1534.1,39.25,217.2,0
298.87,309.37,1543.9,43.08,157.9,1
302.58,310.86,1383.4,7.59,198.2,0
301.13,309.83,1500.3,24.18,19.5,0
298.22,306.77,1493.1,31.55,126.8,1
300.67,311.76,1455.3,38.78,182.9,0
298.57,307.59,1766.2,35.25,65.3,0
301.95,310.98,1611.8,25.37,160.8,0
300.2,311.64,1462.4,42.34,156.6,0
299.35,310.02,1546.4,64.03,160.9,0
299.7,309.39,1526.0,44.56,30.5,0
302.38,312.59,1400.6,42.85,210.1,0
299.0,310.15,1813.3,35.08,91.7,0
299.19,308.09,1358.7,41.7,102.7,0
300.37,310.2,1656.6,59.31,128.3,0
302.39,314.48,1575.7,23.28,15.3,0
300.47,310.91,1355.6,37.48,53.7,0
302.0,311.44,1659.8,77.89,40.7,0
305.92,315.95,1267.5,58.4,235.6,1
302.79,312.9,1658.3,21.64,113.2,1
303.95,313.65,1501.9,30.82,66.0,0
300.79,311.17,1555.4,35.64,215.9,0
299.52,310.11,1611.9,43.66,187.5,0
301.01,310.48,1420.0,48.86,99.3,0
301.47,314.35,1427.1,73.99,203.2,1
297.28,308.0,976.7,74.46,244.0,1
299.8,316.11,1475.7,70.05,175.2,1
299.43,311.52,1494.1,62.18,190.6,0
301.08,311.99,1821.2,56.21,114.0,0
295.63,306.1,1574.5,26.99,182.3,0
300.57,310.3,1668.7,33.13,23.2,0
302.96,312.27,1590.3,37.62,64.2,0
299.98,311.14,1450.7,37.25,127.6,0
300.19,310.98,1647.2,31.63,150.9,0
302.15,311.91,1357.1,40.79,53.7,0
302.71,312.96,1404.1,33.82,96.9,0
296.1,305.94,1435.0,37.26,103.5,0
298.13,308.59,1241.8,56.41,185.4,0
300.49,310.98,1483.3,42.78,119.7,0
297.98,308.22,1329.0,56.87,172.3,0
298.6,306.9,1616.5,34.73,48.0,0
298.09,309.6,1437.5,42.72,164.9,0
300.18,311.06,1323.7,31.44,167.1,0
301.07,310.84,1474.6,27.46,219.4,0
297.39,306.25,1511.5,60.55,41.1,0
300.25,311.42,1426.8,41.63,186.9,0
302.04,311.93,1559.0,30.67,121.6,0
297.82,308.25,1732.8,45.13,201.7,0
300.38,310.84,1551.2,34.07,29.1,0
301.5,311.5,1531.4,19.87,54.9,0
299.02,308.96,1529.3,36.79,44.7,0
300.19,309.41,1659.0,39.73,170.7,0
300.06,310.19,1640.8,20.81,184.0,1
300.06,309.51,1408.3,56.2,175.3,0
299.14,309.75,1634.0,69.09,137.3,0
302.11,313.07,1539.8,28.83,58.5,0
301.48,308.36,1431.9,42.64,214.5,0
304.91,315.73,1471.0,45.54,43.2,0
299.79,309.37,1535.4,42.89,102.0,0
297.78,307.16,1580.6,30.58,3.1,0
297.25,306.55,1540.7,57.51,30.6,0
305.48,316.82,1528.4,19.58,170.2,0
298.23,306.85,1493.7,49.33,74.3,0
298.78,308.78,1607.6,30.87,96.2,0
299.3,309.97,1502.2,42.58,9.9,0
298.47,310.09,1385.9,40.84,119.9,0
297.66,308.07,1576.3,43.81,67.3,0
302.81,313.58,1458.4,35.55,158.5,0
300.18,310.05,1256.9,21.64,42.8,1
298.13,307.24,1251.2,51.97,129.2,0
300.02,309.62,1685.8,18.62,38.4,0
302.3,311.24,1450.7,53.51,95.7,0
303.45,313.23,1596.6,24.32,91.9,0
308.29,316.41,1232.1,58.75,240.1,1
302.24,310.35,1513.8,34.83,9.3,0
296.48,307.12,1472.1,57.81,8.7,0
300.02,311.01,1466.7,40.96,96.3,0
301.43,312.97,1471.3,55.84,74.1,0
301.03,311.23,1347.4,35.53,54.0,0
296.76,308.02,1542.1,15.32,64.0,0
299.89,309.56,1447.1,59.3,179.7,0
301.48,312.04,1544.1,21.25,150.4,0
298.92,310.21,1735.0,42.97,41.2,0
297.19,306.81,1592.9,49.89,73.3,0
297.41,309.77,1194.1,67.81,238.4,1
298.19,307.98,1500.9,44.24,207.8,0
303.29,313.39,1489.0,40.82,110.6,0
299.08,310.39,1631.7,51.74,12.7,0
298.84,307.52,1480.9,42.91,32.8,0
301.46,310.09,1390.2,42.18,154.0,0
300.38,309.69,1579.3,39.25,50.4,0
301.33,313.03,1586.6,45.0,202.5,0
299.65,309.2,1695.2,44.39,158.7,0
297.62,306.78,1530.9,65.07,60.4,0
301.17,312.23,1483.7,56.75,205.8,0
300.13,307.7,1565.4,30.54,76.8,0
299.77,308.79,1323.0,58.3,240.5,1
300.64,310.39,1615.3,54.95,192.7,0
300.93,312.18,1528.2,33.37,6.7,0
299.02,309.04,1441.3,39.11,95.7,0
303.45,314.31,1399.1,10.66,77.1,0
300.01,308.2,1610.4,32.45,41.8,0
297.13,307.55,1626.0,32.61,191.8,0
299.6,308.9,1529.9,52.26,158.1,0
303.47,312.89,1182.3,58.26,186.2,1
301.53,312.31,1503.2,53.98,218.1,0
301.53,312.11,1532.6,34.28,102.7,1
296.93,305.6,1496.5,55.67,201.0,0
300.02,307.49,1408.7,70.07,156.9,1
298.32,306.81,1359.1,55.9,167.0,1
299.69,307.74,1498.1,37.82,154.6,1
298.12,308.05,1477.6,47.03,5.0,0
301.07,309.53,1397.3,43.06,203.7,1
299.85,309.88,1749.3,31.68,3.4,0
303.79,313.26,1485.2,35.07,165.8,0
299.41,311.03,1637.3,58.5,81.2,0
298.94,310.32,1707.7,32.12,88.4,0
300.74,309.84,1515.7,45.03,96.2,0
300.67,311.55,1474.2,46.92,48.5,0
300.05,310.3,1396.7,15.38,234.8,1
301.76,311.71,1352.3,40.64,53.0,0
303.57,313.29,1526.3,35.54,186.4,1
300.62,308.79,1501.0,17.79,5.1,0
300.87,310.16,1547.8,32.13,71.7,0
296.02,306.77,1603.9,65.3,226.4,1
300.51,311.49,1158.4,38.93,179.3,1
300.82,310.57,1332.3,33.96,185.8,0
298.33,309.53,1419.6,37.97,202.6,0
300.46,311.32,1599.3,29.43,33.2,0
299.31,309.19,1571.4,37.81,193.4,0
299.77,307.91,1216.2,48.96,92.8,0
300.1,310.46,1364.9,42.97,142.4,0
298.7,306.63,1563.7,30.25,130.8,0
298.94,308.52,1293.3,41.99,62.4,0
298.28,308.87,1472.0,20.26,90.0,0
299.16,308.82,1598.1,48.77,198.7,0
300.24,308.48,1416.7,37.0,36.8,0
298.58,306.84,1449.4,44.22,0.7,0
301.83,313.57,1328.3,59.48,205.9,1
299.19,309.35,1779.7,41.83,209.1,0
301.23,316.54,1258.4,44.21,173.9,1
299.99,310.37,1127.6,45.74,107.3,0
299.96,307.44,1646.7,42.48,181.3,1
297.61,307.02,1726.5,14.57,37.2,0
301.57,311.73,1186.6,44.04,84.4,0
300.02,310.61,1548.0,40.56,135.2,0
299.66,310.39,1509.0,62.21,193.2,0
300.88,310.7,1369.7,55.22,172.6,0
303.82,310.85,1337.4,33.6,198.6,1
300.11,309.98,1412.0,18.14,163.2,0
304.19,316.63,1144.7,51.49,241.1,1
298.07,307.54,1449.4,41.2,55.7,0
299.85,309.79,1603.0,36.65,183.5,0
299.03,308.98,1484.5,40.83,15.2,0
303.1,312.29,1482.6,33.35,100.0,0
299.03,309.89,1844.2,34.15,67.1,0
301.14,312.47,1512.7,20.84,10.2,0
300.92,311.97,1651.0,48.85,209.0,0
300.76,311.78,1377.9,67.99,87.1,0
294.52,304.34,1547.3,32.68,150.7,0
299.95,310.04,1628.4,24.85,187.4,0
298.92,307.61,1458.4,51.17,206.9,0
300.8,310.83,1755.9,44.11,136.0,0
302.59,312.33,1539.6,61.33,167.5,1
301.68,313.09,1552.8,41.09,58.3,0
301.13,312.33,1667.2,36.76,168.0,0
298.03,309.14,1425.5,45.64,100.6,1
301.33,310.05,1397.7,56.55,2.6,0
300.64,310.69,1638.5,51.09,123.0,0
300.58,310.88,1473.1,43.49,5.3,0
298.98,310.46,1264.9,47.12,199.7,1
299.64,308.28,1611.0,34.24,163.1,0
298.75,308.2,1389.8,38.05,124.7,0
299.29,309.24,1589.5,49.39,86.6,0
297.93,306.87,1406.4,19.86,2.4,0
299.07,307.5,1734.0,46.93,196.6,0
298.36,307.78,1399.5,20.95,195.3,0
299.0,308.8,1596.8,41.2,167.2,0
301.4,313.39,1769.0,53.51,88.0,0
297.64,306.53,1480.3,33.12,34.2,0
298.92,309.46,1706.5,36.38,127.4,0
302.13,311.18,1521.8,34.25,19.2,0
299.01,308.91,1444.8,55.89,110.7,0
304.55,313.23,1578.3,18.52,169.8,0
302.59,311.22,1314.8,51.44,230.7,1
297.41,307.23,1160.3,52.87,60.6,0
300.27,310.43,1407.2,20.93,18.2,0
301.82,312.6,1585.3,50.42,81.0,0
299.92,310.27,1360.0,45.83,34.4,0
297.75,308.31,1571.6,31.77,153.1,0
300.3,309.97,1475.6,30.2,123.3,0
298.71,308.41,1557.4,50.48,49.4,0
302.71,313.37,1463.7,41.91,187.7,1
298.76,308.72,1747.8,39.25,6.8,0
300.46,309.28,1547.6,53.09,74.3,0
305.46,317.43,1251.6,52.51,152.1,1
300.25,309.67,1492.7,49.14,133.8,0
302.13,311.05,1735.8,35.1,144.9,1
303.12,314.33,1274.5,57.21,247.1,1
299.39,310.86,1521.0,31.24,174.2,0
298.44,308.27,1397.9,43.63,201.1,0
298.28,309.04,1093.2,65.03,221.2,1
298.77,309.51,1663.2,30.63,122.1,0
298.83,308.25,1565.6,47.23,2.1,1
298.43,309.42,1599.8,39.2,118.6,0
298.3,308.11,1441.6,42.07,33.9,0
297.01,308.24,1506.2,64.83,186.0,0
298.97,309.07,1439.4,56.82,136.6,0
303.78,313.99,1741.6,29.36,122.3,0
302.0,312.56,1401.1,36.43,155.8,0
298.78,309.09,1566.2,36.86,116.2,0
299.74,310.47,1305.8,52.82,223.6,1
300.4,308.56,1381.9,35.41,108.7,0
301.92,312.91,1478.1,37.26,134.6,0
299.27,311.52,1554.9,38.85,77.7,0
299.35,308.27,1470.2,36.24,187.1,0
296.3,305.81,1417.2,38.49,66.2,0
303.41,313.72,1761.7,32.48,199.0,0
299.48,310.02,1512.7,47.4,173.9,0
301.6,311.98,1456.5,51.37,202.0,0
299.23,310.04,1377.4,64.01,176.6,0
299.65,310.66,1542.0,63.53,176.6,0
296.63,307.91,1329.6,47.24,27.0,0
300.16,309.4,1393.8,36.48,167.0,0
296.56,304.22,1487.6,32.73,97.0,0
299.21,308.75,1380.5,54.72,106.3,0
301.74,311.23,1692.3,39.33,41.1,0
302.94,313.34,1511.6,53.19,108.8,0
303.19,312.95,1679.8,62.96,79.7,0
300.17,311.4,1525.2,45.69,69.6,0
299.04,309.23,1496.8,26.44,186.7,0
303.44,312.94,1409.2,46.55,138.8,0
300.68,308.96,1404.4,32.49,195.6,0
300.18,310.2,1507.5,61.95,202.6,1
301.02,311.07,1454.1,45.52,205.6,0
298.18,307.36,1433.1,39.16,134.1,1
300.69,309.55,1039.3,66.03,199.7,1
297.12,307.01,1676.5,23.61,94.8,0
299.07,308.81,1536.6,74.67,189.6,0
300.52,311.06,1512.9,46.66,55.4,0
299.14,309.85,1694.7,59.2,58.5,0
298.25,308.6,1375.2,57.61,51.5,0
299.55,308.43,1373.9,36.02,189.7,1
297.38,307.39,1412.9,63.06,28.4,0
300.56,309.9,1398.3,42.65,101.7,0
302.06,309.88,1321.4,59.8,196.5,1
301.8,313.8,1479.2,41.12,205.7,0
301.64,311.86,1481.1,49.97,164.2,0
298.96,308.67,1314.2,40.49,12.0,0
298.17,309.07,1706.0,54.11,25.7,0
301.24,313.57,1515.9,35.14,188.7,1
299.33,309.74,1416.5,35.38,102.5,0
298.6,307.18,1763.1,37.82,84.3,1
296.47,306.68,1623.1,48.64,124.8,0
298.11,308.32,1384.2,25.27,180.7,0
304.11,314.57,1464.3,30.69,39.3,0
299.12,308.66,1536.8,55.07,195.5,0
298.11,306.66,1552.7,42.79,41.9,0
302.7,313.39,1466.2,25.01,161.8,1
301.34,310.47,1500.2,45.13,119.0,0
298.92,308.85,1364.5,52.41,85.0,0
301.18,309.4,1558.0,13.21,69.1,0
306.18,316.94,1446.2,34.47,122.1,0
302.66,314.63,1337.7,68.38,243.7,1
299.27,311.9,1127.5,61.54,205.7,1
301.26,309.85,1410.2,36.98,81.1,0
299.34,310.35,1388.5,52.44,46.4,0
298.94,309.37,1469.3,31.69,37.4,0
299.32,308.93,1582.4,16.15,41.9,0
300.06,309.82,1282.3,42.21,67.1,0
298.35,309.18,1460.7,30.14,14.5,0
298.55,307.41,1691.7,60.15,79.2,0
298.5,308.96,1495.4,48.82,201.7,0
299.62,310.05,1377.7,26.88,176.0,0
300.85,309.25,1300.4,67.86,180.8,1
303.84,310.42,1222.3,38.04,170.1,1
301.29,311.17,1366.3,37.55,55.9,0
295.97,305.85,1501.5,19.18,133.0,0
298.65,308.32,1770.7,42.87,5.2,0
300.73,310.1,1440.8,33.14,179.4,0
300.39,309.93,1709.0,52.59,171.7,0
298.01,306.03,1519.0,51.6,58.1,0
298.8,308.83,1335.8,44.27,123.3,0
300.15,311.0,1385.3,41.99,14.5,0
299.82,310.04,1156.7,44.03,40.8,0
301.88,311.6,1483.2,30.1,57.7,0
300.18,310.53,1071.9,52.58,153.5,1
298.01,307.53,1668.0,28.16,218.7,0
301.23,312.23,1467.5,47.11,216.0,0
303.6,313.85,1529.2,33.81,156.9,0
299.6,308.91,1749.1,33.67,10.9,0
299.12,313.46,1501.1,79.1,183.0,1
302.52,313.29,1099.8,31.51,172.5,1
298.15,307.2,1539.3,25.2,130.1,0
303.07,314.12,1085.6,54.31,150.6,1
298.48,308.03,1457.8,49.03,177.8,0
297.07,307.2,1495.6,34.88,176.1,0
299.27,308.26,1650.2,50.4,167.5,0
302.36,310.55,1367.6,54.96,12.5,0
300.48,309.33,1473.2,35.9,52.2,1
297.47,307.66,1486.5,57.1,49.4,0
299.69,309.57,1547.9,37.44,21.1,0
299.47,309.15,1548.3,49.6,59.5,0
302.17,311.02,1371.7,28.71,145.5,0
298.67,309.09,1457.8,50.33,145.9,0
303.95,315.08,1743.2,48.84,82.8,0
300.89,311.38,1406.9,47.95,19.8,0
293.71,304.98,1549.9,23.42,16.1,0
300.52,311.61,1408.4,54.34,110.9,0
298.55,307.54,1619.7,26.51,120.3,0
304.54,314.28,1325.0,33.1,139.5,1
301.64,312.49,1398.4,32.98,168.8,0
